val_loss,val_accuracy,loss,accuracy
0.058417761508432024,0.9776677489280701,0.1052290842005366,0.9558725953102112
0.05994168316727913,0.9761789441108704,0.10533728880426893,0.9541324973106384
0.061607492162104205,0.9746900796890259,0.09846740775041843,0.953883945941925
0.0625046959473138,0.9741938710212708,0.10489389812625893,0.9586074948310852
0.05885216485841544,0.9776677489280701,0.10123284496546413,0.955997109413147
0.05705956769357528,0.979156494140625,0.09965077099605071,0.9572401642799377
0.0617106883772464,0.9732012748718262,0.10015914509983964,0.9564945101737976
0.057107262643185275,0.979156494140625,0.11215435879260435,0.9531381726264954
0.06172906561538279,0.9736974835395813,0.10182647509043116,0.9567427039146423
0.06013374285905757,0.9766751527786255,0.10035117749458167,0.9581101536750793
0.06252877626688105,0.9732012748718262,0.10567814018504984,0.9564942121505737
0.059875765511682735,0.97816401720047,0.10011098961008821,0.957612931728363
0.05981613764163539,0.9751863479614258,0.10357535106263802,0.9578615427017212
0.06267871297700198,0.973201334476471,0.10344963986959112,0.9576131701469421
0.06106785212287554,0.9736975431442261,0.10336243337416191,0.9579859375953674
0.059144714776830684,0.9761789441108704,0.10075442738077997,0.9584829211235046
0.057830645567731744,0.9761789441108704,0.10288577711769953,0.9558728337287903
0.061222410387055955,0.9727048873901367,0.09800948928349933,0.9610934853553772
0.057804559698333,0.9781639575958252,0.10366383703620011,0.9538838267326355
0.05969492838462779,0.9761789441108704,0.1052692724227433,0.9548783898353577
0.058705166348644124,0.9761789441108704,0.10738860942380511,0.9526408314704895
0.05825684531002534,0.9771714806556702,0.10165377590033145,0.9574886560440063
0.06195316677706888,0.9736974835395813,0.10581170306276555,0.9577375054359436
0.05786250732670407,0.9771714210510254,0.10847385605418623,0.9530133008956909
0.058261538457196775,0.9761789441108704,0.1074098599918356,0.9568671584129333
0.06044266863499171,0.974193811416626,0.10044161051795676,0.9546298980712891
0.05949743486063124,0.9736974835395813,0.10374955316765884,0.9541324973106384
0.05907547585910276,0.9746900200843811,0.10360097718880049,0.958483099937439
0.06107550887179373,0.9736974835395813,0.1065608975938397,0.9551271200180054
0.05986714547445273,0.9746900796890259,0.10026480710091078,0.9564945101737976
0.05985844332515233,0.9736974835395813,0.10143950658012818,0.9574887752532959
0.0635216015957746,0.9707198739051819,0.10166591020388387,0.9568673968315125
0.058961223744578996,0.9736975431442261,0.10255795334233694,0.9574886560440063
0.05937789506057945,0.9751864075660706,0.09798568290787951,0.9579861164093018
0.056460474601963524,0.97816401720047,0.0996615757420196,0.9568671584129333
0.05727797532391304,0.9766751527786255,0.09377897799072131,0.9579858779907227
0.0562423931990251,0.9786602854728699,0.10703483247516515,0.9572396278381348
0.06195583389583795,0.9712161421775818,0.101596673365944,0.9596015810966492
0.05980913757116412,0.974193811416626,0.09789084701147792,0.96059650182724
0.06014787696915645,0.9736974835395813,0.10823003279949342,0.9552513360977173
0.05878631831923842,0.9751864075660706,0.09599471393673964,0.9610933065414429
0.05719621346969673,0.9746900200843811,0.09597778288824652,0.9623368978500366
0.060033562079836934,0.9746900796890259,0.09935360037095989,0.956245481967926
0.058914576269089414,0.9766751527786255,0.1026769743505895,0.9543807506561279
0.05634531701686613,0.9781639575958252,0.09649733939793279,0.9576130509376526
0.05873144748571581,0.9746900796890259,0.10284934447211636,0.9583587050437927
0.05353511409965753,0.9746900200843811,0.09918812165474386,0.9574886560440063
0.058728600857734174,0.9761788845062256,0.09788053842992774,0.9577372074127197
0.05665464751539687,0.9776677489280701,0.10761578196579819,0.9581103324890137
0.05720037954575836,0.9776677489280701,0.10404154541280011,0.9540081024169922
0.06018816180747908,0.9736975431442261,0.10426329351924568,0.9576132297515869
0.05842704939219835,0.974193811416626,0.10049451055436993,0.9581100344657898
0.061296082859147956,0.9736974835395813,0.09705821693295497,0.9581097960472107
0.057279205099390225,0.9751863479614258,0.09624615809138239,0.9594779014587402
0.05842338769405831,0.9761789441108704,0.09699117971371014,0.9589802622795105
0.05833170758806924,0.9771714806556702,0.10277589020997083,0.9559969305992126
0.06184649266951536,0.9717123508453369,0.09538203049069091,0.9572400450706482
0.05431590589752309,0.9786602854728699,0.09694394044493568,0.9599749445915222
0.0566655848962174,0.9761789441108704,0.10097767459366105,0.9581103324890137
0.05767915268272922,0.9756826162338257,0.10366338596206373,0.956618070602417
0.05545857530081455,0.9781639575958252,0.09704547409236494,0.9600988626480103
0.0580483776273549,0.9746900796890259,0.10200245179278768,0.9540082216262817
0.058265427498933486,0.9756826162338257,0.09769916293742928,0.958234429359436
0.059542665974903305,0.9746900796890259,0.09854873642759517,0.9586073756217957
0.05843464468018179,0.9746900796890259,0.09468417615114211,0.9613420963287354
0.05857208187617808,0.9751863479614258,0.1060503334413451,0.9542569518089294
0.058025631216354956,0.9751863479614258,0.1013715149292976,0.9542566537857056
0.05682922808576789,0.9771714806556702,0.10321657044547937,0.9579859375953674
0.05408950703220457,0.97816401720047,0.09822504683061994,0.9593530893325806
